evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,strategy,policy,firm,tier
20,1,1,1,2766.8880000001373,1029.0,1737.8880000001373,2766.8880000001373,2766.8880000001373,882.0,0,0.0,1.1904761904761905,15,1245,2010-06-07,pct 0.5% 固定止损,immediate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,840.0,0,0.0,1.1904761904761905,15,1245,2011-03-15,pct 0.5% 固定止损,immediate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,798.0,0,0.0,1.1904761904761905,15,1245,2011-09-26,pct 0.5% 固定止损,immediate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,756.0,0,0.0,1.1904761904761905,15,1245,2012-07-05,pct 0.5% 固定止损,immediate,topstep,150k
15,1,1,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,714.0,0,0.0,1.1904761904761905,15,1245,2012-10-16,pct 0.5% 固定止损,immediate,topstep,150k
15,1,1,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,672.0,0,0.0,1.1904761904761905,15,1245,2013-01-11,pct 0.5% 固定止损,immediate,topstep,150k
14,2,2,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,630.0,0,0.0,2.380952380952381,30,1230,2013-04-11,pct 0.5% 固定止损,immediate,topstep,150k
13,2,2,4,5986.259999999786,833.0,5153.259999999786,1496.5649999999464,2766.8880000001373,588.0,0,0.0,5.714285714285714,72,1188,2013-06-11,pct 0.5% 固定止损,immediate,topstep,150k
13,2,2,5,10486.259999999786,882.0,9604.259999999786,2097.251999999957,4500.0,546.0,1,20.0,6.349206349206349,80,1180,2013-08-12,pct 0.5% 固定止损,immediate,topstep,150k
14,2,2,5,10486.259999999786,931.0,9555.259999999786,2097.251999999957,4500.0,504.0,1,20.0,6.349206349206349,80,1180,2013-10-10,pct 0.5% 固定止损,immediate,topstep,150k
14,2,2,5,10486.259999999786,931.0,9555.259999999786,2097.251999999957,4500.0,462.0,1,20.0,6.349206349206349,80,1180,2014-01-09,pct 0.5% 固定止损,immediate,topstep,150k
15,2,2,5,10486.259999999786,980.0,9506.259999999786,2097.251999999957,4500.0,420.0,1,20.0,6.349206349206349,80,1180,2014-04-03,pct 0.5% 固定止损,immediate,topstep,150k
14,2,2,5,10486.259999999786,931.0,9555.259999999786,2097.251999999957,4500.0,378.0,1,20.0,6.349206349206349,80,1180,2014-06-06,pct 0.5% 固定止损,immediate,topstep,150k
14,3,3,5,10486.259999999786,980.0,9506.259999999786,2097.251999999957,4500.0,336.0,1,20.0,6.746031746031746,85,1175,2014-08-08,pct 0.5% 固定止损,immediate,topstep,150k
14,3,3,5,10486.259999999786,1078.0,9408.259999999786,2097.251999999957,4500.0,294.0,1,20.0,9.841269841269842,124,1136,2014-10-14,pct 0.5% 固定止损,immediate,topstep,150k
13,3,3,5,10486.259999999786,1029.0,9457.259999999786,2097.251999999957,4500.0,252.0,1,20.0,9.841269841269842,124,1136,2015-01-14,pct 0.5% 固定止损,immediate,topstep,150k
14,4,4,5,10486.259999999786,1127.0,9359.259999999786,2097.251999999957,4500.0,210.0,1,20.0,10.555555555555555,133,1127,2015-04-07,pct 0.5% 固定止损,immediate,topstep,150k
13,5,5,14,15142.895999999768,1519.0,13623.895999999768,1081.635428571412,3888.6479999998965,174.0,0,0.0,24.523809523809526,309,951,2015-06-05,pct 0.5% 固定止损,immediate,topstep,150k
13,5,5,14,15142.895999999768,1519.0,13623.895999999768,1081.635428571412,3888.6479999998965,132.0,0,0.0,24.523809523809526,309,951,2015-08-06,pct 0.5% 固定止损,immediate,topstep,150k
10,6,6,15,13263.912000000177,1568.0,11695.912000000177,884.2608000000117,3888.6479999998965,111.0,0,0.0,29.523809523809526,372,888,2015-10-07,pct 0.5% 固定止损,immediate,topstep,150k
12,6,6,14,11913.425999999856,1568.0,10345.425999999856,850.9589999999897,3888.6479999998965,83.0,0,0.0,26.825396825396826,338,922,2015-12-17,pct 0.5% 固定止损,immediate,topstep,150k
12,5,5,11,10664.33399999951,1421.0,9243.33399999951,969.4849090908646,3888.6479999998965,390.0,0,0.0,22.53968253968254,284,976,2016-02-19,pct 0.5% 固定止损,immediate,topstep,150k
13,5,5,11,10664.33399999951,1470.0,9194.33399999951,969.4849090908646,3888.6479999998965,348.0,0,0.0,22.53968253968254,284,976,2016-04-20,pct 0.5% 固定止损,immediate,topstep,150k
12,6,6,11,10664.33399999951,1470.0,9194.33399999951,969.4849090908646,3888.6479999998965,306.0,0,0.0,23.96825396825397,302,958,2016-06-20,pct 0.5% 固定止损,immediate,topstep,150k
12,5,5,5,8693.963999999862,1225.0,7468.963999999862,1738.7927999999724,4500.0,507.0,1,20.0,16.666666666666668,210,1050,2016-08-18,pct 0.5% 固定止损,immediate,topstep,150k
12,6,6,9,9321.983999999537,1519.0,7802.9839999995365,1035.7759999999485,3888.6479999998965,246.0,0,0.0,26.03174603174603,328,932,2016-10-18,pct 0.5% 固定止损,immediate,topstep,150k
14,6,6,5,6320.519999999832,1519.0,4801.519999999832,1264.1039999999664,1518.9299999999057,320.0,0,0.0,22.77777777777778,287,973,2016-12-16,pct 0.5% 固定止损,immediate,topstep,150k
15,5,5,3,4907.736000000007,1323.0,3584.736000000007,1635.9120000000023,3888.6479999998965,412.0,0,0.0,16.03174603174603,202,1058,2017-02-17,pct 0.5% 固定止损,immediate,topstep,150k
15,7,7,5,8693.963999999862,1568.0,7125.963999999862,1738.7927999999724,4500.0,339.0,1,20.0,21.50793650793651,271,989,2017-04-20,pct 0.5% 固定止损,immediate,topstep,150k
15,7,7,7,11416.96799999965,1617.0,9799.96799999965,1630.9954285713786,4500.0,279.0,1,14.285714285714286,26.19047619047619,330,930,2017-06-20,pct 0.5% 固定止损,immediate,topstep,150k
16,7,7,8,11802.240000000424,1666.0,10136.240000000424,1475.280000000053,4500.0,255.0,1,12.5,24.682539682539684,311,949,2017-08-18,pct 0.5% 固定止损,immediate,topstep,150k
16,7,7,11,16557.102000001047,1764.0,14793.102000001047,1505.191090909186,4500.0,213.0,1,9.090909090909092,28.015873015873016,353,907,2017-10-18,pct 0.5% 固定止损,immediate,topstep,150k
17,7,7,11,16557.102000001047,1813.0,14744.102000001047,1505.191090909186,4500.0,171.0,1,9.090909090909092,28.095238095238095,354,906,2017-12-18,pct 0.5% 固定止损,immediate,topstep,150k
17,7,7,9,13607.658000001147,1715.0,11892.658000001147,1511.9620000001275,3888.6479999998965,160.0,0,0.0,26.03174603174603,328,932,2018-02-20,pct 0.5% 固定止损,immediate,topstep,150k
19,7,7,8,10356.660000001304,1813.0,8543.660000001304,1294.5825000001632,2432.1780000001163,139.0,0,0.0,25.873015873015873,326,934,2018-04-20,pct 0.5% 固定止损,immediate,topstep,150k
20,7,7,8,10356.660000001304,1862.0,8494.660000001304,1294.5825000001632,2432.1780000001163,97.0,0,0.0,25.873015873015873,326,934,2018-06-20,pct 0.5% 固定止损,immediate,topstep,150k
20,7,7,8,9616.140000001342,1862.0,7754.140000001342,1202.0175000001677,2432.1780000001163,60.0,0,0.0,25.07936507936508,316,944,2018-08-20,pct 0.5% 固定止损,immediate,topstep,150k
19,7,7,9,10013.040000001682,1813.0,8200.040000001682,1112.560000000187,2432.1780000001163,490.0,0,0.0,25.634920634920636,323,937,2018-10-18,pct 0.5% 固定止损,immediate,topstep,150k
18,7,7,12,12698.83800000205,1813.0,10885.83800000205,1058.236500000171,2432.1780000001163,448.0,0,0.0,28.80952380952381,363,897,2018-12-19,pct 0.5% 固定止损,immediate,topstep,150k
19,7,7,13,13437.936000002182,2009.0,11428.936000002182,1033.6873846155527,2432.1780000001163,406.0,0,0.0,31.825396825396826,401,859,2019-02-21,pct 0.5% 固定止损,immediate,topstep,150k
17,5,5,14,13346.40600000246,1715.0,11631.40600000246,953.3147142858901,2432.1780000001163,132.0,0,0.0,26.904761904761905,339,921,2019-04-23,pct 0.5% 固定止损,immediate,topstep,150k
18,7,7,13,13437.936000002182,1960.0,11477.936000002182,1033.6873846155527,2432.1780000001163,322.0,0,0.0,31.825396825396826,401,859,2019-06-21,pct 0.5% 固定止损,immediate,topstep,150k
18,6,6,13,13437.936000002182,1813.0,11624.936000002182,1033.6873846155527,2432.1780000001163,280.0,0,0.0,28.333333333333332,357,903,2019-08-21,pct 0.5% 固定止损,immediate,topstep,150k
18,5,5,12,12463.34400000197,1715.0,10748.34400000197,1038.612000000164,2432.1780000001163,634.0,0,0.0,26.666666666666668,336,924,2019-10-21,pct 0.5% 固定止损,immediate,topstep,150k
17,7,7,13,13437.936000002182,1813.0,11624.936000002182,1033.6873846155527,2432.1780000001163,196.0,0,0.0,28.650793650793652,361,899,2019-12-19,pct 0.5% 固定止损,immediate,topstep,150k
17,6,6,17,18072.720000002453,1862.0,16210.720000002453,1063.1011764707323,2432.1780000001163,154.0,0,0.0,31.26984126984127,394,866,2020-02-21,pct 0.5% 固定止损,immediate,topstep,150k
16,6,6,18,21816.000000002357,1862.0,19954.000000002357,1212.000000000131,4500.0,508.0,1,5.555555555555555,33.65079365079365,424,836,2020-04-22,pct 0.5% 固定止损,immediate,topstep,150k
16,5,5,21,29142.81000000319,1813.0,27329.81000000319,1387.752857143009,4500.0,296.0,2,9.523809523809524,33.095238095238095,417,843,2020-06-22,pct 0.5% 固定止损,immediate,topstep,150k
17,5,5,23,29485.22400000321,1911.0,27574.22400000321,1281.9662608697047,4500.0,208.0,2,8.695652173913043,33.17460317460318,418,842,2020-08-20,pct 0.5% 固定止损,immediate,topstep,150k
16,5,5,20,29008.944000002597,1813.0,27195.944000002597,1450.44720000013,4500.0,382.0,2,10.0,33.095238095238095,417,843,2020-10-20,pct 0.5% 固定止损,immediate,topstep,150k
15,5,5,23,29485.22400000321,1813.0,27672.22400000321,1281.9662608697047,4500.0,124.0,2,8.695652173913043,33.17460317460318,418,842,2020-12-18,pct 0.5% 固定止损,immediate,topstep,150k
13,5,5,23,32188.356000002674,1568.0,30620.356000002674,1399.493739130551,4500.0,284.0,2,8.695652173913043,28.96825396825397,365,895,2021-02-22,pct 0.5% 固定止损,immediate,topstep,150k
14,5,5,23,32188.356000002674,1666.0,30522.356000002674,1399.493739130551,4500.0,242.0,2,8.695652173913043,29.761904761904763,375,885,2021-04-22,pct 0.5% 固定止损,immediate,topstep,150k
15,5,5,23,31935.36600000272,1715.0,30220.36600000272,1388.4941739131616,4500.0,214.0,2,8.695652173913043,30.0,378,882,2021-06-22,pct 0.5% 固定止损,immediate,topstep,150k
15,5,5,23,31935.36600000272,1715.0,30220.36600000272,1388.4941739131616,4500.0,172.0,2,8.695652173913043,30.0,378,882,2021-08-20,pct 0.5% 固定止损,immediate,topstep,150k
19,2,2,1,1383.4440000000686,1029.0,354.4440000000686,1383.4440000000686,1383.4440000000686,882.0,0,0.0,2.619047619047619,33,1227,2010-06-07,pct 0.5% 固定止损,half_buffer,topstep,150k
16,2,2,4,2054.1240000000266,980.0,1074.1240000000266,513.5310000000067,1383.4440000000686,840.0,0,0.0,5.9523809523809526,75,1185,2011-03-15,pct 0.5% 固定止损,half_buffer,topstep,150k
16,2,2,5,2400.983999999969,1078.0,1322.983999999969,480.1967999999938,1383.4440000000686,798.0,0,0.0,9.285714285714286,117,1143,2011-09-26,pct 0.5% 固定止损,half_buffer,topstep,150k
16,2,2,7,3344.7734999998765,1176.0,2168.7734999998765,477.8247857142681,1383.4440000000686,756.0,0,0.0,11.984126984126984,151,1109,2012-07-05,pct 0.5% 固定止损,half_buffer,topstep,150k
14,2,2,7,3344.7734999998765,1078.0,2266.7734999998765,477.8247857142681,1383.4440000000686,714.0,0,0.0,11.984126984126984,151,1109,2012-10-16,pct 0.5% 固定止损,half_buffer,topstep,150k
14,2,2,7,3344.7734999998765,1078.0,2266.7734999998765,477.8247857142681,1383.4440000000686,672.0,0,0.0,11.984126984126984,151,1109,2013-01-11,pct 0.5% 固定止损,half_buffer,topstep,150k
13,3,3,7,3344.7734999998765,1078.0,2266.7734999998765,477.8247857142681,1383.4440000000686,630.0,0,0.0,13.095238095238095,165,1095,2013-04-11,pct 0.5% 固定止损,half_buffer,topstep,150k
12,3,3,10,5064.92999999967,1127.0,3937.92999999967,506.492999999967,1383.4440000000686,588.0,0,0.0,16.428571428571427,207,1053,2013-06-11,pct 0.5% 固定止损,half_buffer,topstep,150k
12,3,3,12,9162.55012499949,1225.0,7937.55012499949,763.5458437499575,2304.1147499999106,546.0,0,0.0,18.88888888888889,238,1022,2013-08-12,pct 0.5% 固定止损,half_buffer,topstep,150k
13,3,3,12,9162.55012499949,1274.0,7888.55012499949,763.5458437499575,2304.1147499999106,504.0,0,0.0,18.88888888888889,238,1022,2013-10-10,pct 0.5% 固定止损,half_buffer,topstep,150k
13,3,3,12,9162.55012499949,1274.0,7888.55012499949,763.5458437499575,2304.1147499999106,462.0,0,0.0,18.88888888888889,238,1022,2014-01-09,pct 0.5% 固定止损,half_buffer,topstep,150k
14,3,3,12,9162.55012499949,1323.0,7839.55012499949,763.5458437499575,2304.1147499999106,420.0,0,0.0,18.88888888888889,238,1022,2014-04-03,pct 0.5% 固定止损,half_buffer,topstep,150k
13,3,3,12,9162.55012499949,1274.0,7888.55012499949,763.5458437499575,2304.1147499999106,378.0,0,0.0,18.88888888888889,238,1022,2014-06-06,pct 0.5% 固定止损,half_buffer,topstep,150k
13,4,4,12,9162.55012499949,1323.0,7839.55012499949,763.5458437499575,2304.1147499999106,336.0,0,0.0,19.285714285714285,243,1017,2014-08-08,pct 0.5% 固定止损,half_buffer,topstep,150k
13,4,4,12,9162.55012499949,1421.0,7741.55012499949,763.5458437499575,2304.1147499999106,294.0,0,0.0,22.38095238095238,282,978,2014-10-14,pct 0.5% 固定止损,half_buffer,topstep,150k
12,4,4,12,9162.55012499949,1372.0,7790.55012499949,763.5458437499575,2304.1147499999106,252.0,0,0.0,22.38095238095238,282,978,2015-01-14,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,12,9162.55012499949,1470.0,7692.55012499949,763.5458437499575,2304.1147499999106,210.0,0,0.0,23.095238095238095,291,969,2015-04-07,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,15,11477.828249999791,1568.0,9909.828249999791,765.1885499999861,2304.1147499999106,174.0,0,0.0,26.666666666666668,336,924,2015-06-05,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,15,11477.828249999791,1568.0,9909.828249999791,765.1885499999861,2304.1147499999106,132.0,0,0.0,26.666666666666668,336,924,2015-08-06,pct 0.5% 固定止损,half_buffer,topstep,150k
10,6,6,16,10408.185000000061,1617.0,8791.185000000061,650.5115625000038,2304.1147499999106,111.0,0,0.0,31.03174603174603,391,869,2015-10-07,pct 0.5% 固定止损,half_buffer,topstep,150k
12,6,6,15,9215.710874999771,1617.0,7598.7108749997715,614.3807249999847,2304.1147499999106,83.0,0,0.0,28.650793650793652,361,899,2015-12-17,pct 0.5% 固定止损,half_buffer,topstep,150k
12,5,5,12,8266.40212499953,1470.0,6796.402124999529,688.8668437499608,2304.1147499999106,390.0,0,0.0,24.285714285714285,306,954,2016-02-19,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,12,8266.40212499953,1519.0,6747.402124999529,688.8668437499608,2304.1147499999106,348.0,0,0.0,24.285714285714285,306,954,2016-04-20,pct 0.5% 固定止损,half_buffer,topstep,150k
12,6,6,12,8266.40212499953,1519.0,6747.402124999529,688.8668437499608,2304.1147499999106,306.0,0,0.0,25.714285714285715,324,936,2016-06-20,pct 0.5% 固定止损,half_buffer,topstep,150k
10,3,3,9,9309.637124999263,1029.0,8280.637124999263,1034.4041249999182,2124.5287499999163,507.0,0,0.0,17.22222222222222,217,1043,2016-08-18,pct 0.5% 固定止损,half_buffer,topstep,150k
12,6,6,10,7150.834124999565,1568.0,5582.834124999565,715.0834124999565,2304.1147499999106,246.0,0,0.0,27.6984126984127,349,911,2016-10-18,pct 0.5% 固定止损,half_buffer,topstep,150k
13,6,6,7,4196.096999999713,1421.0,2775.0969999997133,599.4424285713876,1107.8459999999236,320.0,0,0.0,23.49206349206349,296,964,2016-12-16,pct 0.5% 固定止损,half_buffer,topstep,150k
15,5,5,4,4376.87099999991,1372.0,3004.87099999991,1094.2177499999775,1955.4479999999226,412.0,0,0.0,17.46031746031746,220,1040,2017-02-17,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,10,9376.57012499956,1372.0,8004.57012499956,937.657012499956,2124.5287499999163,339.0,0,0.0,21.984126984126984,277,983,2017-04-20,pct 0.5% 固定止损,half_buffer,topstep,150k
13,4,4,12,10988.06596874927,1470.0,9518.06596874927,915.672164062439,2132.465062499908,279.0,0,0.0,26.349206349206348,332,928,2017-06-20,pct 0.5% 固定止损,half_buffer,topstep,150k
14,5,5,11,10484.11012499963,1421.0,9063.11012499963,953.1009204545118,2124.5287499999163,255.0,0,0.0,22.936507936507937,289,971,2017-08-18,pct 0.5% 固定止损,half_buffer,topstep,150k
15,5,5,13,12835.738124999865,1568.0,11267.738124999865,987.3644711538358,2124.5287499999163,213.0,0,0.0,25.0,315,945,2017-10-18,pct 0.5% 固定止损,half_buffer,topstep,150k
16,5,5,13,12835.738124999865,1617.0,11218.738124999865,987.3644711538358,2124.5287499999163,171.0,0,0.0,25.0,315,945,2017-12-18,pct 0.5% 固定止损,half_buffer,topstep,150k
18,7,7,7,8568.225000000182,1764.0,6804.225000000182,1224.032142857169,2164.6439999999116,160.0,0,0.0,23.88888888888889,301,959,2018-02-20,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,6,4762.840500000299,1813.0,2949.8405000002986,793.8067500000498,2124.3060000001146,139.0,0,0.0,23.253968253968253,293,967,2018-04-20,pct 0.5% 固定止损,half_buffer,topstep,150k
20,7,7,6,4762.840500000299,1862.0,2900.8405000002986,793.8067500000498,2124.3060000001146,97.0,0,0.0,23.253968253968253,293,967,2018-06-20,pct 0.5% 固定止损,half_buffer,topstep,150k
20,7,7,5,4335.669000000383,1764.0,2571.6690000003828,867.1338000000766,2124.3060000001146,60.0,0,0.0,22.22222222222222,280,980,2018-08-20,pct 0.5% 固定止损,half_buffer,topstep,150k
20,7,7,6,4587.363000000596,1813.0,2774.363000000596,764.5605000000993,2124.3060000001146,490.0,0,0.0,22.142857142857142,279,981,2018-10-18,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,9,6917.810625000932,1813.0,5104.810625000932,768.6456250001035,2124.3060000001146,448.0,0,0.0,25.317460317460316,319,941,2018-12-19,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,11,7482.009656251173,1960.0,5522.009656251173,680.1826960228337,2124.3060000001146,406.0,0,0.0,28.80952380952381,363,897,2019-02-21,pct 0.5% 固定止损,half_buffer,topstep,150k
18,6,6,12,7856.607656251121,1862.0,5994.607656251121,654.7173046875935,2124.3060000001146,132.0,0,0.0,28.253968253968253,356,904,2019-04-23,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,11,7482.009656251173,1960.0,5522.009656251173,680.1826960228337,2124.3060000001146,322.0,0,0.0,28.80952380952381,363,897,2019-06-21,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,11,7482.009656251173,1862.0,5620.009656251173,680.1826960228337,2124.3060000001146,280.0,0,0.0,26.984126984126984,340,920,2019-08-21,pct 0.5% 固定止损,half_buffer,topstep,150k
20,6,6,10,6994.713656251065,1862.0,5132.713656251065,699.4713656251066,2124.3060000001146,634.0,0,0.0,25.714285714285715,324,936,2019-10-21,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,11,7482.009656251173,1911.0,5571.009656251173,680.1826960228337,2124.3060000001146,196.0,0,0.0,27.46031746031746,346,914,2019-12-19,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,12,7620.663656251223,1911.0,5709.663656251223,635.0553046876018,2124.3060000001146,154.0,0,0.0,28.41269841269841,358,902,2020-02-21,pct 0.5% 固定止损,half_buffer,topstep,150k
19,7,7,12,7638.510656251185,1911.0,5727.510656251185,636.5425546875988,2124.3060000001146,508.0,0,0.0,28.49206349206349,359,901,2020-04-22,pct 0.5% 固定止损,half_buffer,topstep,150k
18,6,6,13,7705.443656251482,1813.0,5892.443656251482,592.7264350962679,2124.3060000001146,296.0,0,0.0,26.904761904761905,339,921,2020-06-22,pct 0.5% 固定止损,half_buffer,topstep,150k
18,6,6,15,7967.809406251601,1862.0,6105.809406251601,531.1872937501067,2124.3060000001146,208.0,0,0.0,27.063492063492063,341,919,2020-08-20,pct 0.5% 固定止损,half_buffer,topstep,150k
17,6,6,12,7638.510656251185,1764.0,5874.510656251185,636.5425546875988,2124.3060000001146,382.0,0,0.0,26.904761904761905,339,921,2020-10-20,pct 0.5% 固定止损,half_buffer,topstep,150k
16,6,6,15,7967.809406251601,1764.0,6203.809406251601,531.1872937501067,2124.3060000001146,124.0,0,0.0,27.063492063492063,341,919,2020-12-18,pct 0.5% 固定止损,half_buffer,topstep,150k
13,5,5,17,11450.634468752012,1519.0,9931.634468752012,673.5667334560009,1510.1133750001813,284.0,0,0.0,26.50793650793651,334,926,2021-02-22,pct 0.5% 固定止损,half_buffer,topstep,150k
14,5,5,17,11450.634468752012,1568.0,9882.634468752012,673.5667334560009,1510.1133750001813,242.0,0,0.0,26.50793650793651,334,926,2021-04-22,pct 0.5% 固定止损,half_buffer,topstep,150k
16,5,5,12,7638.510656251185,1519.0,6119.510656251185,636.5425546875988,2124.3060000001146,214.0,0,0.0,20.238095238095237,255,1005,2021-06-22,pct 0.5% 固定止损,half_buffer,topstep,150k
16,5,5,12,7638.510656251185,1519.0,6119.510656251185,636.5425546875988,2124.3060000001146,172.0,0,0.0,20.238095238095237,255,1005,2021-08-20,pct 0.5% 固定止损,half_buffer,topstep,150k
20,1,1,1,2766.8880000001373,1029.0,1737.8880000001373,2766.8880000001373,2766.8880000001373,882.0,0,0.0,1.1904761904761905,15,1245,2010-06-07,pct 0.5% 固定止损,accumulate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,840.0,0,0.0,1.1904761904761905,15,1245,2011-03-15,pct 0.5% 固定止损,accumulate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,798.0,0,0.0,1.1904761904761905,15,1245,2011-09-26,pct 0.5% 固定止损,accumulate,topstep,150k
17,1,1,1,2766.8880000001373,882.0,1884.8880000001373,2766.8880000001373,2766.8880000001373,756.0,0,0.0,1.1904761904761905,15,1245,2012-07-05,pct 0.5% 固定止损,accumulate,topstep,150k
15,1,1,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,714.0,0,0.0,1.1904761904761905,15,1245,2012-10-16,pct 0.5% 固定止损,accumulate,topstep,150k
15,1,1,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,672.0,0,0.0,1.1904761904761905,15,1245,2013-01-11,pct 0.5% 固定止损,accumulate,topstep,150k
14,2,2,1,2766.8880000001373,784.0,1982.8880000001373,2766.8880000001373,2766.8880000001373,630.0,0,0.0,2.380952380952381,30,1230,2013-04-11,pct 0.5% 固定止损,accumulate,topstep,150k
14,2,2,3,6836.327999999881,833.0,6003.327999999881,2278.7759999999603,2766.8880000001373,588.0,0,0.0,4.444444444444445,56,1204,2013-06-11,pct 0.5% 固定止损,accumulate,topstep,150k
13,2,2,3,6836.327999999881,784.0,6052.327999999881,2278.7759999999603,2766.8880000001373,546.0,0,0.0,4.444444444444445,56,1204,2013-08-12,pct 0.5% 固定止损,accumulate,topstep,150k
13,2,2,3,6836.327999999881,784.0,6052.327999999881,2278.7759999999603,2766.8880000001373,504.0,0,0.0,4.444444444444445,56,1204,2013-10-10,pct 0.5% 固定止损,accumulate,topstep,150k
12,2,2,3,6836.327999999881,735.0,6101.327999999881,2278.7759999999603,2766.8880000001373,462.0,0,0.0,4.444444444444445,56,1204,2014-01-09,pct 0.5% 固定止损,accumulate,topstep,150k
13,2,2,3,6836.327999999881,784.0,6052.327999999881,2278.7759999999603,2766.8880000001373,420.0,0,0.0,4.444444444444445,56,1204,2014-04-03,pct 0.5% 固定止损,accumulate,topstep,150k
12,3,3,3,6836.327999999881,784.0,6052.327999999881,2278.7759999999603,2766.8880000001373,378.0,0,0.0,4.761904761904762,60,1200,2014-06-06,pct 0.5% 固定止损,accumulate,topstep,150k
12,3,3,4,8756.459999999603,882.0,7874.459999999603,2189.1149999999006,2766.8880000001373,336.0,0,0.0,8.095238095238095,102,1158,2014-08-08,pct 0.5% 固定止损,accumulate,topstep,150k
12,3,3,4,8756.459999999603,931.0,7825.459999999603,2189.1149999999006,2766.8880000001373,294.0,0,0.0,10.0,126,1134,2014-10-14,pct 0.5% 固定止损,accumulate,topstep,150k
11,3,3,4,8756.459999999603,882.0,7874.459999999603,2189.1149999999006,2766.8880000001373,252.0,0,0.0,10.0,126,1134,2015-01-14,pct 0.5% 固定止损,accumulate,topstep,150k
11,3,3,4,8756.459999999603,882.0,7874.459999999603,2189.1149999999006,2766.8880000001373,210.0,0,0.0,10.0,126,1134,2015-04-07,pct 0.5% 固定止损,accumulate,topstep,150k
10,4,4,5,11319.983999999746,1274.0,10045.983999999746,2263.996799999949,3292.740000000084,192.0,0,0.0,22.857142857142858,288,972,2015-06-05,pct 0.5% 固定止损,accumulate,topstep,150k
10,4,4,5,11319.983999999746,1274.0,10045.983999999746,2263.996799999949,3292.740000000084,150.0,0,0.0,22.857142857142858,288,972,2015-08-06,pct 0.5% 固定止损,accumulate,topstep,150k
8,5,5,4,8649.593999999715,1274.0,7375.593999999715,2162.398499999929,2608.9740000003803,118.0,0,0.0,26.11111111111111,329,931,2015-10-07,pct 0.5% 固定止损,accumulate,topstep,150k
9,5,5,3,6040.619999999335,1323.0,4717.619999999335,2013.5399999997783,2289.3839999997726,497.0,0,0.0,26.50793650793651,334,926,2015-12-17,pct 0.5% 固定止损,accumulate,topstep,150k
9,4,4,3,6040.619999999335,1176.0,4864.619999999335,2013.5399999997783,2289.3839999997726,455.0,0,0.0,21.58730158730159,272,988,2016-02-19,pct 0.5% 固定止损,accumulate,topstep,150k
10,4,4,3,6040.619999999335,1225.0,4815.619999999335,2013.5399999997783,2289.3839999997726,413.0,0,0.0,21.58730158730159,272,988,2016-04-20,pct 0.5% 固定止损,accumulate,topstep,150k
9,5,5,3,6040.619999999335,1225.0,4815.619999999335,2013.5399999997783,2289.3839999997726,371.0,0,0.0,23.015873015873016,290,970,2016-06-20,pct 0.5% 固定止损,accumulate,topstep,150k
9,4,4,3,5989.571999999465,980.0,5009.571999999465,1996.5239999998219,2256.7679999999123,512.0,0,0.0,16.26984126984127,205,1055,2016-08-18,pct 0.5% 固定止损,accumulate,topstep,150k
9,5,5,3,5989.571999999465,1274.0,4715.571999999465,1996.5239999998219,2256.7679999999123,470.0,0,0.0,25.555555555555557,322,938,2016-10-18,pct 0.5% 固定止损,accumulate,topstep,150k
14,6,6,2,5015.17799999975,1372.0,3643.1779999997498,2507.588999999875,2581.7039999999192,339.0,0,0.0,19.206349206349206,242,1018,2016-12-16,pct 0.5% 固定止损,accumulate,topstep,150k
15,5,5,1,2975.3099999998376,1323.0,1652.3099999998376,2975.3099999998376,2975.3099999998376,421.0,0,0.0,15.634920634920634,197,1063,2017-02-17,pct 0.5% 固定止损,accumulate,topstep,150k
